Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2022-2023,Bundesliga,Bayern Munich,Joshua Kimmich,de GER,MF,27.0,31.2,142.0,4.55,82.0,55.0,1.0,2.0,1.0,1.0,15.0,0.48,12.0,2.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Benjamin Pavard,fr FRA,DF,26.0,27.0,45.0,1.67,37.0,0.0,0.0,4.0,0.0,4.0,3.0,0.11,2.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Matthijs de Ligt,nl NED,DF,22.0,26.7,25.0,0.94,21.0,0.0,0.0,4.0,0.0,0.0,3.0,0.11,0.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Dayot Upamecano,fr FRA,DF,23.0,26.1,23.0,0.88,22.0,0.0,0.0,1.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Jamal Musiala,de GER,"MF,FW",19.0,24.4,120.0,4.91,90.0,0.0,17.0,8.0,3.0,2.0,26.0,1.06,18.0,0.0,3.0,2.0,1.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Alphonso Davies,ca CAN,DF,21.0,22.7,88.0,3.88,76.0,0.0,9.0,1.0,1.0,1.0,8.0,0.35,7.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Serge Gnabry,de GER,"FW,MF",27.0,21.6,88.0,4.08,59.0,3.0,10.0,10.0,3.0,3.0,14.0,0.65,9.0,0.0,3.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,27.0,19.2,49.0,2.55,36.0,0.0,1.0,10.0,1.0,1.0,6.0,0.31,2.0,0.0,1.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Thomas Müller,de GER,"FW,MF",32.0,18.5,86.0,4.65,74.0,2.0,4.0,5.0,0.0,1.0,12.0,0.65,10.0,0.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Leroy Sané,de GER,"MF,FW",26.0,22.3,93.0,4.17,72.0,1.0,7.0,7.0,4.0,2.0,15.0,0.67,13.0,0.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Yann Sommer,ch SUI,GK,33.0,19.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Sadio Mané,sn SEN,"FW,MF",30.0,15.8,61.0,3.85,44.0,0.0,4.0,9.0,4.0,0.0,11.0,0.69,8.0,0.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",26.0,15.7,85.0,5.43,67.0,1.0,9.0,4.0,4.0,0.0,11.0,0.7,7.0,0.0,1.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,FW,33.0,12.4,42.0,3.4,33.0,0.0,4.0,4.0,0.0,1.0,5.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,36.0,12.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Noussair Mazraoui,ma MAR,DF,24.0,11.9,33.0,2.77,29.0,0.0,0.0,2.0,1.0,1.0,5.0,0.42,4.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,João Cancelo,pt POR,"DF,FW",28.0,11.2,35.0,3.11,31.0,0.0,1.0,1.0,2.0,0.0,10.0,0.89,9.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Marcel Sabitzer,at AUT,MF,28.0,7.0,11.0,1.58,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,26.0,5.3,4.0,0.76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,22.0,6.4,12.0,1.87,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Ryan Gravenberch,nl NED,MF,20.0,6.4,25.0,3.91,22.0,0.0,0.0,3.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Mathys Tel,fr FRA,FW,17.0,4.6,16.0,3.46,12.0,0.0,1.0,3.0,0.0,0.0,2.0,0.43,1.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Daley Blind,nl NED,"DF,MF",32.0,1.5,4.0,2.69,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Paul Wanner,de GER,MF,16.0,0.3,1.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Gabriel Vidovic,hr CRO,FW,18.0,0.2,2.0,9.47,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Arijon Ibrahimović,de GER,MF,16.0,0.2,1.0,6.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,FW,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Squad Total,,,26.6,34.0,1094.0,32.18,841.0,63.0,68.0,78.0,24.0,20.0,153.0,4.5,114.0,2.0,12.0,16.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Opponent Total,,,26.6,34.0,523.0,15.38,359.0,53.0,28.0,35.0,28.0,20.0,65.0,1.91,40.0,7.0,1.0,6.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,19.0,29.9,125.0,4.18,89.0,0.0,16.0,8.0,10.0,2.0,17.0,0.57,12.0,0.0,3.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",26.0,26.6,133.0,4.99,87.0,32.0,6.0,2.0,5.0,1.0,20.0,0.75,14.0,3.0,1.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,24.0,27.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Nico Schlotterbeck,de GER,DF,22.0,25.0,32.0,1.28,24.0,0.0,2.0,3.0,1.0,2.0,7.0,0.28,5.0,0.0,0.0,0.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"DF,MF",28.0,25.4,111.0,4.36,83.0,17.0,4.0,5.0,1.0,1.0,15.0,0.59,14.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mats Hummels,de GER,DF,33.0,22.4,41.0,1.83,35.0,1.0,0.0,4.0,0.0,1.0,3.0,0.13,2.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Niklas Süle,de GER,DF,26.0,23.5,41.0,1.74,32.0,0.0,3.0,6.0,0.0,0.0,6.0,0.25,3.0,0.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,23.0,19.0,80.0,4.22,50.0,9.0,12.0,4.0,5.0,0.0,14.0,0.74,9.0,0.0,3.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Emre Can,de GER,MF,28.0,21.1,46.0,2.18,43.0,1.0,0.0,1.0,1.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Karim Adeyemi,de GER,"FW,MF",20.0,15.4,59.0,3.83,40.0,0.0,8.0,5.0,4.0,2.0,12.0,0.78,9.0,0.0,2.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Salih Özcan,tr TUR,MF,24.0,17.5,24.0,1.37,21.0,2.0,0.0,0.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marius Wolf,de GER,DF,27.0,17.4,48.0,2.75,36.0,0.0,8.0,1.0,2.0,1.0,6.0,0.34,5.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Ryerson,no NOR,DF,24.0,15.7,28.0,1.79,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Sébastien Haller,ci CIV,FW,28.0,13.6,40.0,2.94,22.0,0.0,4.0,10.0,4.0,0.0,8.0,0.59,4.0,0.0,2.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",33.0,15.0,52.0,3.46,36.0,4.0,1.0,9.0,2.0,0.0,7.0,0.47,3.0,1.0,0.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,FW,17.0,12.7,29.0,2.29,19.0,0.0,7.0,2.0,1.0,0.0,7.0,0.55,5.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Anthony Modeste,fr FRA,FW,34.0,9.0,12.0,1.33,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Alexander Meyer,de GER,GK,31.0,7.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,30.0,6.5,17.0,2.62,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gio Reyna,us USA,"FW,MF",19.0,6.9,28.0,4.04,24.0,0.0,0.0,3.0,1.0,0.0,5.0,0.72,3.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,"FW,MF",17.0,5.9,21.0,3.54,11.0,0.0,5.0,3.0,2.0,0.0,9.0,1.52,7.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,26.0,3.7,6.0,1.6,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.27,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",29.0,5.2,23.0,4.45,16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Felix Passlack,de GER,DF,24.0,0.7,6.0,8.44,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Soumaïla Coulibaly,fr FRA,DF,18.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julien Duranville,be BEL,MF,16.0,0.3,5.0,15.52,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Tom Rothe,de GER,DF,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Justin Njinmah,de GER,FW,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,DF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Pašalić,hr CRO,MF,21.0,0.1,1.0,8.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Squad Total,,,25.8,34.0,1014.0,29.82,735.0,74.0,80.0,72.0,41.0,12.0,144.0,4.24,102.0,5.0,16.0,10.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Opponent Total,,,26.5,34.0,703.0,20.68,505.0,68.0,34.0,44.0,39.0,13.0,73.0,2.15,57.0,5.0,2.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,29.0,32.8,24.0,0.73,16.0,0.0,0.0,5.0,3.0,0.0,2.0,0.06,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Dominik Szoboszlai,hu HUN,"MF,FW",21.0,27.2,150.0,5.52,94.0,31.0,8.0,5.0,10.0,2.0,17.0,0.63,11.0,3.0,0.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Janis Blaswich,de GER,GK,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Joško Gvardiol,hr CRO,DF,20.0,24.1,29.0,1.2,27.0,0.0,1.0,1.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",25.0,24.3,55.0,2.26,41.0,1.0,3.0,6.0,4.0,0.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Timo Werner,de GER,"FW,MF",26.0,21.5,54.0,2.51,40.0,0.0,6.0,7.0,1.0,0.0,7.0,0.33,6.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",24.0,21.1,98.0,4.65,62.0,3.0,16.0,10.0,7.0,0.0,14.0,0.66,7.0,0.0,3.0,1.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,André Silva,pt POR,FW,26.0,19.3,63.0,3.26,46.0,0.0,4.0,7.0,6.0,0.0,10.0,0.52,7.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,David Raum,de GER,"DF,MF",24.0,18.7,57.0,3.04,28.0,22.0,3.0,3.0,1.0,0.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Mohamed Simakan,fr FRA,DF,22.0,16.2,28.0,1.73,21.0,0.0,3.0,2.0,2.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,30.0,17.3,37.0,2.14,25.0,7.0,1.0,2.0,1.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,MF,25.0,16.3,41.0,2.52,34.0,0.0,2.0,1.0,1.0,3.0,5.0,0.31,4.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Xaver Schlager,at AUT,MF,24.0,16.7,30.0,1.8,26.0,0.0,0.0,0.0,2.0,2.0,6.0,0.36,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"MF,FW",30.0,16.5,39.0,2.37,28.0,3.0,0.0,4.0,3.0,1.0,7.0,0.43,5.0,1.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,31.0,15.2,41.0,2.69,39.0,0.0,0.0,1.0,0.0,1.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,MF,24.0,15.9,36.0,2.26,29.0,0.0,1.0,3.0,2.0,1.0,7.0,0.44,5.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Dani Olmo,es ESP,"MF,FW",24.0,14.2,64.0,4.5,51.0,3.0,4.0,4.0,2.0,0.0,11.0,0.77,5.0,0.0,2.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,26.0,10.1,4.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,32.0,6.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Abdou Diallo,sn SEN,"DF,MF",26.0,5.3,5.0,0.94,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,28.0,4.6,13.0,2.84,7.0,0.0,3.0,2.0,1.0,0.0,2.0,0.44,1.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Hugo Novoa,es ESP,"DF,FW",19.0,2.0,2.0,0.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Ørjan Nyland,no NOR,GK,31.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,26.0,0.1,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Sanoussy Ba,de GER,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Squad Total,,,26.3,34.0,874.0,25.71,629.0,70.0,55.0,63.0,46.0,11.0,108.0,3.18,76.0,5.0,6.0,10.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
